image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
749.jpeg,9,37,10,47,11,57,13,66,16,76,21,84,28,90,36,95,45,96,56,95,65,92,73,87,80,79,85,70,88,60,89,50,90,39,14,30,19,27,26,28,32,29,38,32,52,32,59,30,66,29,73,29,80,32,45,38,45,45,44,52,44,59,37,61,41,63,44,64,49,63,53,62,22,38,26,36,31,36,35,39,31,39,26,39,57,40,62,38,67,38,71,40,67,41,62,41,33,73,37,70,42,68,45,69,48,69,54,71,59,74,54,79,48,80,45,80,41,80,37,78,35,73,42,72,45,72,48,72,56,74,48,75,45,75,41,74
75.jpeg,9,33,10,43,12,53,14,62,18,71,24,79,32,85,40,90,48,92,58,91,66,86,74,80,80,73,83,64,85,55,87,45,88,35,15,29,20,25,28,24,35,25,42,27,52,28,60,25,68,25,76,27,82,32,47,36,46,43,46,51,46,59,38,61,42,63,46,64,51,63,55,61,24,37,28,36,32,36,37,37,32,38,28,38,59,38,64,37,68,37,73,38,68,39,63,39,35,70,40,69,44,68,47,69,51,68,56,69,61,71,56,75,51,77,48,77,44,76,40,74,38,70,44,71,47,71,51,71,59,71,51,72,48,72,44,71
750.jpeg,14,48,14,56,15,65,17,74,20,82,25,90,33,95,41,99,52,100,63,98,74,95,83,91,90,84,94,75,95,65,94,55,93,45,18,34,21,28,28,25,34,24,41,26,54,25,61,22,69,21,77,23,82,28,47,35,47,40,47,45,46,51,40,59,44,59,49,60,54,58,58,57,25,41,29,38,34,37,39,39,34,40,29,41,60,37,64,34,69,34,74,36,70,37,65,38,35,74,39,68,45,65,49,66,53,65,60,67,67,72,61,77,55,79,50,80,45,80,40,78,38,74,45,69,49,69,54,68,64,72,54,74,50,75,45,75
751.jpeg,6,40,7,50,9,60,11,70,14,79,19,87,26,93,34,97,44,99,55,98,64,94,72,88,77,80,80,71,83,61,85,51,86,41,12,30,17,25,24,22,31,23,39,26,55,27,62,25,69,24,76,26,80,31,47,36,47,42,47,49,47,55,39,61,43,62,47,63,51,62,55,61,21,37,25,35,31,35,36,38,30,39,25,39,58,38,63,36,68,36,73,38,68,40,63,40,31,77,36,73,42,71,46,72,50,71,56,73,60,77,56,85,50,88,46,89,41,88,35,85,33,77,42,74,46,74,50,74,58,77,50,83,46,84,41,83
752.jpeg,7,38,7,48,8,59,10,69,13,79,19,87,27,93,36,97,46,98,57,98,65,94,73,89,79,81,82,73,85,63,87,53,87,42,13,30,18,24,26,22,34,24,41,27,54,27,62,25,70,25,77,28,81,34,48,36,48,41,48,46,48,52,39,59,43,60,47,61,51,60,55,60,22,36,26,33,32,33,37,38,32,39,26,38,58,39,63,35,68,36,73,39,69,41,63,40,33,77,38,72,43,69,47,71,51,70,56,73,60,77,56,81,51,83,46,84,43,83,38,81,36,76,43,74,46,74,50,74,58,77,51,76,47,77,43,76
753.jpeg,8,42,10,52,12,62,15,72,19,81,25,88,33,94,41,97,51,98,60,96,68,93,76,86,81,78,85,68,87,58,88,48,88,37,14,33,19,28,25,26,32,26,39,28,53,27,60,24,67,23,74,24,80,29,46,34,46,41,46,48,46,55,40,61,44,62,48,63,52,61,56,60,22,38,26,35,32,35,37,37,32,39,26,40,58,36,62,33,68,33,72,35,68,37,62,37,38,78,41,74,45,72,49,73,52,71,57,73,61,77,57,81,53,83,49,84,46,83,41,81,40,78,46,75,49,76,52,75,59,77,52,77,49,78,46,78
754.jpeg,7,36,7,47,9,57,11,67,13,77,18,86,25,93,33,97,43,99,53,98,63,95,71,89,77,82,81,73,84,63,87,52,89,42,13,28,18,23,26,21,33,23,40,26,56,28,63,25,71,24,78,26,83,32,48,36,47,43,47,50,47,57,38,62,42,63,46,65,51,64,55,63,20,36,25,33,31,34,36,38,31,39,24,38,59,39,65,36,71,36,75,39,71,41,65,41,30,77,36,74,42,72,45,74,50,73,55,75,59,79,55,86,49,89,44,89,40,89,34,85,33,78,41,76,45,76,49,76,57,79,49,82,45,83,41,82
755.jpeg,6,29,8,41,10,52,12,62,15,73,21,81,28,88,37,94,46,96,56,95,65,90,72,83,77,74,80,64,82,53,85,42,87,30,13,30,18,26,26,26,33,28,41,31,53,32,61,29,68,28,76,29,81,32,47,37,47,44,48,52,48,59,39,62,43,63,47,65,51,64,55,62,20,36,25,34,31,34,36,38,30,39,25,39,58,39,63,36,69,36,73,38,69,41,63,41,32,74,38,73,43,72,47,73,50,73,55,74,60,75,55,79,50,80,46,81,42,80,37,78,34,74,43,75,46,76,50,75,58,75,50,75,46,76,43,75
756.jpeg,9,39,10,49,12,59,14,69,17,78,22,86,29,92,36,97,46,98,55,97,63,92,69,86,75,79,78,70,80,60,82,50,83,40,13,31,18,26,26,25,34,26,41,29,53,29,61,27,68,26,76,27,80,33,47,36,47,42,47,48,47,54,39,59,43,60,47,61,51,60,54,59,22,38,26,37,31,37,35,38,31,39,26,40,58,39,62,37,67,38,71,39,67,40,63,40,33,75,38,73,43,71,47,72,51,71,56,73,60,75,56,79,51,81,47,82,43,81,38,79,35,76,43,75,47,75,51,75,58,75,51,75,47,76,43,76
757.jpeg,8,45,8,56,9,65,11,75,14,84,18,92,26,97,35,99,47,100,57,99,67,96,75,91,79,84,82,75,84,65,86,56,86,46,13,32,17,25,25,23,33,23,41,27,53,27,61,24,69,24,77,27,81,33,47,36,47,43,46,50,46,57,38,63,42,64,46,65,51,64,55,63,21,39,25,35,31,36,36,40,31,41,25,41,58,40,63,36,69,36,73,39,69,41,63,41,32,82,37,78,42,76,47,77,51,76,57,78,61,82,57,85,51,86,47,86,42,86,37,85,34,82,42,80,47,80,51,80,59,82,51,81,47,81,42,81
758.jpeg,8,41,8,52,9,61,12,71,15,80,21,88,28,94,36,97,45,98,54,98,62,95,70,89,75,81,79,72,82,63,84,54,84,44,16,30,21,26,28,24,36,24,43,26,54,28,61,26,68,26,75,28,79,34,48,37,48,44,48,51,48,58,41,65,44,65,47,66,51,66,54,65,23,38,27,35,33,35,38,40,32,41,27,40,58,41,63,37,68,37,72,40,68,42,63,42,35,82,40,78,45,76,48,76,50,76,54,78,57,82,54,85,50,87,47,87,44,86,39,85,38,81,44,79,47,80,50,79,55,82,50,81,47,82,44,81
759.jpeg,15,45,16,53,18,62,20,70,23,78,28,85,35,91,44,94,54,94,65,91,73,88,81,82,86,74,88,65,89,57,89,48,88,40,18,33,21,27,28,25,34,24,42,26,55,27,61,24,68,22,75,22,80,27,48,33,48,37,49,40,49,44,43,54,47,54,50,54,54,53,57,52,26,40,29,37,34,36,39,38,35,39,30,40,59,36,64,33,69,33,73,35,69,36,64,36,38,71,43,66,48,62,51,62,54,61,60,63,66,68,60,72,55,73,52,74,49,74,43,74,41,70,48,66,51,66,54,65,63,68,55,69,52,69,49,70
76.jpeg,9,32,10,43,10,53,12,62,15,71,19,80,26,86,33,92,41,94,50,93,59,88,67,82,73,75,77,67,80,58,82,48,84,38,14,27,19,22,27,21,35,23,43,26,51,28,59,26,67,25,74,26,79,31,47,33,46,40,46,48,45,55,37,58,41,59,44,61,48,60,52,59,22,33,26,32,31,33,35,35,30,36,26,35,57,37,62,35,66,35,70,37,66,38,62,38,30,70,35,68,40,67,43,68,47,68,51,70,55,73,50,78,46,80,42,80,38,79,34,76,33,71,40,69,43,70,46,70,53,73,46,75,42,75,39,74
760.jpeg,12,38,14,48,16,57,19,67,23,76,29,83,36,90,44,95,52,95,60,93,67,87,72,80,76,71,78,62,79,53,80,44,81,34,19,31,24,28,30,26,36,27,42,29,55,28,60,25,66,23,73,23,77,27,48,35,48,41,49,47,49,53,42,58,46,60,49,60,53,59,57,58,25,38,29,36,34,35,39,38,34,40,29,40,57,37,62,34,67,33,71,35,68,38,62,38,37,72,42,70,47,68,50,69,53,68,59,70,64,71,59,78,54,81,51,81,47,81,42,78,39,72,47,70,50,71,54,70,62,72,54,76,50,76,47,76
761.jpeg,1,43,4,53,7,63,11,72,15,81,21,89,31,94,41,96,53,96,64,95,72,91,78,84,83,75,84,65,85,54,86,44,86,34,9,32,15,27,23,26,31,26,39,29,51,28,58,24,66,22,73,22,79,26,47,35,48,41,49,47,50,53,41,60,46,61,50,62,54,60,57,59,19,39,23,37,29,36,34,38,29,40,24,41,58,37,63,33,68,33,73,35,69,38,64,38,34,77,40,74,46,71,50,72,54,71,59,72,64,75,60,78,55,80,51,80,47,80,40,80,37,77,46,75,50,75,54,75,62,75,54,74,50,75,46,75
762.jpeg,11,37,12,47,15,56,17,66,20,75,26,83,33,90,42,96,51,97,60,95,67,89,72,81,76,72,78,63,79,54,80,44,81,34,18,32,23,29,29,27,36,28,42,30,54,29,60,26,66,24,73,25,77,28,48,36,48,43,48,49,49,55,42,60,45,61,49,62,53,61,56,59,25,39,29,36,34,36,38,39,34,41,28,41,58,38,62,34,67,34,71,36,68,39,62,39,36,73,41,72,46,71,50,72,53,71,58,72,64,72,59,79,54,81,50,81,47,81,42,78,39,74,46,73,50,73,53,73,62,73,53,76,50,77,47,76
763.jpeg,5,33,6,44,7,55,10,65,14,74,20,83,28,89,37,93,47,94,57,93,66,88,74,81,80,73,84,64,87,55,89,45,90,34,13,27,19,21,26,20,34,20,42,23,54,23,61,21,70,20,78,22,83,28,48,33,47,41,47,49,47,57,39,59,42,61,47,63,52,61,56,59,23,34,27,33,32,33,37,35,32,35,27,35,59,35,63,33,68,33,73,35,68,36,63,36,33,70,38,66,43,65,47,66,51,65,55,67,60,70,55,74,51,76,47,76,42,76,38,73,35,70,43,68,47,68,51,68,57,70,51,71,47,71,43,71
764.jpeg,5,37,6,48,8,57,11,66,14,74,20,81,28,86,35,90,44,91,52,90,60,86,66,81,72,74,75,67,77,58,78,49,80,40,15,29,20,24,27,23,35,24,42,26,50,27,57,25,64,24,71,25,75,29,46,33,47,39,47,45,47,52,40,56,43,57,46,58,49,57,52,56,22,35,27,31,32,31,36,35,31,36,26,36,55,36,60,32,65,32,68,35,65,37,60,37,32,69,37,66,42,64,45,65,48,65,52,67,56,70,52,75,48,77,44,77,41,76,36,74,35,69,42,67,45,68,48,68,54,70,48,72,44,72,41,72
765.jpeg,7,37,8,48,9,58,12,67,14,76,19,85,25,92,34,96,44,97,55,97,63,93,71,88,77,80,81,72,84,62,85,52,86,41,12,29,17,23,24,21,32,22,40,26,52,27,60,24,67,24,75,26,79,32,46,35,46,41,46,46,46,52,38,59,42,60,46,61,49,60,53,59,21,35,25,32,31,32,36,37,30,38,25,38,56,38,61,34,67,34,71,38,67,40,61,39,33,76,37,72,42,69,45,70,49,69,54,72,58,76,54,81,49,84,45,84,41,84,37,81,35,76,42,73,45,74,49,74,56,76,49,77,45,78,42,77
766.jpeg,11,34,12,44,13,54,15,64,18,73,23,82,29,90,37,95,47,96,57,95,64,89,71,82,76,73,79,64,81,54,83,44,84,34,15,30,19,25,26,24,34,26,40,29,53,29,60,27,67,25,75,27,79,32,46,35,46,42,46,49,46,57,38,60,42,62,46,63,50,62,54,60,23,34,27,31,32,31,37,35,32,36,27,36,57,36,61,32,67,32,71,35,67,37,62,37,34,75,38,72,43,71,47,72,51,71,56,73,60,75,56,81,51,83,47,83,43,83,38,80,36,75,43,73,47,74,51,74,58,75,51,78,47,79,43,78
767.jpeg,11,46,11,55,11,65,12,74,15,83,20,91,27,96,36,100,48,101,60,100,72,98,81,93,88,87,92,78,93,68,93,58,93,49,16,30,20,24,27,21,34,20,41,23,55,22,62,19,71,19,79,22,84,28,47,34,47,40,46,46,45,53,39,62,43,62,47,63,52,62,58,61,23,39,27,34,33,34,39,39,33,40,27,40,60,38,65,32,71,32,76,36,72,38,66,38,33,78,37,73,43,70,48,71,52,70,59,73,66,78,59,81,52,82,48,82,43,82,38,81,36,78,43,75,48,75,52,75,63,78,52,76,48,77,43,76
768.jpeg,8,42,8,52,10,62,11,72,14,81,20,89,28,94,38,96,49,97,60,96,71,95,80,90,86,82,89,73,92,62,93,52,94,41,13,30,17,22,24,18,33,18,41,20,56,19,64,15,73,15,82,19,86,27,48,30,48,37,48,43,48,50,41,57,45,58,48,59,52,58,57,57,22,36,27,33,32,33,38,35,32,37,27,37,61,34,66,31,71,31,76,34,72,36,66,36,35,73,39,69,44,67,48,68,52,67,58,70,64,74,58,78,52,79,48,79,43,79,39,77,37,73,44,69,48,70,52,70,62,74,52,75,48,75,44,75
769.jpeg,8,37,10,48,12,57,13,66,16,75,21,83,29,90,37,95,47,96,57,95,64,90,71,84,76,76,79,67,81,58,82,48,83,39,16,28,21,24,28,22,35,23,41,26,56,26,62,24,69,23,75,25,79,30,48,35,49,41,49,48,49,54,41,60,45,60,48,61,52,61,55,60,23,37,27,34,33,34,38,38,33,39,27,39,58,38,63,34,69,34,73,38,69,40,63,40,32,72,38,70,44,68,48,69,51,68,57,70,62,73,57,77,52,79,48,79,44,79,38,77,35,73,44,73,48,73,51,73,59,73,51,74,48,74,44,74
77.jpeg,7,37,7,48,9,58,11,67,14,77,18,86,25,92,34,96,44,97,55,97,65,94,73,89,79,81,83,72,85,62,87,52,89,42,13,28,18,23,26,21,33,23,40,26,57,28,64,26,71,25,78,27,83,32,48,36,48,43,47,50,47,57,38,62,42,63,47,65,51,64,55,63,21,36,26,34,32,34,37,38,31,39,25,38,59,39,65,36,71,37,75,40,70,41,65,41,30,76,36,74,42,72,46,74,51,73,56,74,62,76,57,82,50,85,46,85,41,85,35,82,32,76,42,75,46,76,50,76,60,77,51,80,46,80,42,80
770.jpeg,12,42,13,52,14,62,15,71,19,80,24,87,31,93,40,97,50,98,60,97,68,93,75,86,79,78,81,69,83,60,84,50,84,40,16,33,20,27,27,25,35,25,42,28,53,27,60,24,68,24,75,26,79,32,48,34,48,42,48,49,48,57,39,61,43,62,48,63,53,62,57,61,24,37,28,35,33,34,38,37,33,39,28,39,58,37,63,34,68,34,71,36,68,38,63,38,34,75,39,72,44,71,48,72,52,71,57,72,63,74,58,78,53,79,49,79,45,79,39,78,36,75,44,74,48,75,52,74,61,74,53,74,49,75,44,74
771.jpeg,6,39,8,50,10,60,13,70,16,79,21,87,28,93,37,96,48,97,59,96,68,93,76,87,81,78,84,69,86,59,89,48,91,37,12,30,18,25,25,24,33,26,41,29,53,29,61,26,69,25,77,26,83,31,47,35,47,42,47,48,48,54,40,60,43,61,47,62,51,61,55,60,20,37,25,34,30,34,35,38,30,39,25,39,59,38,64,35,70,35,74,38,70,40,64,40,33,76,38,72,44,70,47,71,51,70,56,72,61,77,56,80,51,82,47,82,43,82,38,80,36,76,43,72,47,73,51,73,59,76,51,77,47,78,43,77
772.jpeg,9,32,9,42,9,52,11,62,15,72,20,80,27,89,34,95,43,97,52,96,59,91,66,85,71,77,75,68,78,59,81,49,82,39,19,24,24,21,31,20,37,22,43,25,55,27,61,24,68,24,75,26,78,31,49,34,48,42,48,49,48,56,41,61,44,62,47,63,50,62,54,61,24,33,29,31,34,32,39,36,33,36,28,36,57,37,62,34,67,34,71,37,67,39,62,38,32,75,38,73,43,71,46,72,49,72,53,73,57,76,53,80,49,82,45,82,42,81,37,78,34,75,42,75,46,76,49,75,55,76,49,76,46,76,42,75
773.jpeg,6,38,6,49,8,60,10,70,14,80,20,88,28,94,37,98,47,99,57,98,66,94,73,88,78,80,81,71,84,61,86,51,87,41,11,28,16,22,24,21,32,22,40,26,55,27,63,24,71,24,78,25,83,31,47,36,47,43,47,50,47,57,38,62,42,63,47,65,51,64,55,62,20,37,25,36,30,36,35,38,30,38,24,38,59,38,64,37,69,38,74,39,69,40,64,39,32,78,38,75,43,74,47,75,50,74,55,76,61,79,56,83,51,85,47,86,43,85,37,83,35,78,43,77,47,78,50,77,58,79,51,80,47,80,43,79
774.jpeg,12,45,13,55,14,64,15,74,17,83,22,90,29,96,39,98,50,99,61,98,71,95,77,89,81,81,83,72,85,62,86,53,86,43,17,34,21,27,29,25,37,25,44,28,55,28,62,25,70,24,77,27,81,33,49,36,49,43,49,50,49,57,40,61,44,63,49,65,54,63,58,62,25,39,29,37,34,37,39,39,34,40,29,40,60,40,65,37,69,37,73,39,70,41,65,41,34,77,40,74,45,73,49,74,53,73,59,74,65,77,59,80,53,80,49,80,45,80,39,80,36,77,45,76,49,76,53,76,62,77,53,77,49,77,45,76
775.jpeg,8,36,9,46,10,56,11,66,13,75,17,85,24,92,33,96,44,97,56,96,65,92,73,86,77,78,80,69,81,60,84,50,85,41,18,28,23,24,30,23,36,25,42,28,55,28,62,26,69,25,75,27,79,32,48,36,48,43,47,50,47,56,40,60,43,62,47,63,50,62,54,61,25,37,29,35,34,35,39,39,34,40,29,40,57,40,62,37,67,37,71,40,67,42,62,41,31,73,37,71,42,70,46,71,50,70,54,72,60,74,54,78,49,79,45,80,41,79,36,77,33,74,42,74,46,74,50,74,57,75,49,74,46,75,42,74
776.jpeg,6,43,6,54,8,64,11,73,15,83,21,90,29,95,38,99,47,99,57,98,65,95,72,88,77,80,81,71,83,62,85,52,85,42,14,32,19,27,26,25,34,25,41,27,53,28,60,25,68,25,75,27,79,32,48,37,48,45,48,52,49,59,41,66,45,67,49,67,52,66,55,65,22,39,26,37,32,37,37,40,32,41,26,41,58,40,62,36,68,36,72,39,68,41,63,41,36,82,41,79,45,77,49,78,51,77,55,79,58,83,55,85,51,86,48,87,45,86,40,85,39,82,45,81,49,81,51,81,56,83,51,81,48,81,45,81
777.jpeg,10,38,10,48,11,59,12,69,14,79,19,88,26,94,35,98,46,99,57,99,66,95,74,88,78,80,81,70,83,60,85,50,85,40,15,31,19,26,27,25,35,26,42,29,53,30,61,27,69,26,77,28,81,34,47,37,47,44,46,52,46,60,38,64,42,65,46,67,51,65,55,64,23,37,27,34,33,34,38,38,33,40,27,39,58,39,63,35,68,35,73,38,69,41,63,41,33,78,37,76,42,75,46,76,50,75,55,76,61,79,55,82,50,82,46,82,42,82,37,81,35,78,42,78,46,78,50,78,59,79,50,78,46,78,42,78
778.jpeg,5,33,5,45,7,56,9,66,12,77,18,85,26,92,35,97,47,97,59,96,68,91,74,84,79,76,83,66,85,56,87,46,88,36,10,23,16,17,25,17,34,18,42,21,59,23,66,21,74,20,81,21,87,26,50,31,50,39,51,46,51,53,42,59,46,60,50,61,54,60,58,59,20,31,25,28,31,29,37,33,31,34,24,34,62,34,67,30,74,30,78,34,74,36,68,36,33,78,38,74,44,72,49,73,53,72,59,74,63,78,59,83,53,86,48,86,43,86,37,83,36,78,44,75,49,76,53,76,60,79,53,79,49,80,44,80
779.jpeg,6,45,6,54,8,64,10,73,14,82,19,89,27,94,37,96,49,96,61,95,71,93,79,87,84,79,86,70,88,61,89,52,89,42,11,34,16,28,22,24,31,24,38,26,52,27,59,25,67,24,74,25,80,29,45,35,45,39,46,43,46,46,39,57,43,57,46,57,50,56,54,56,20,41,24,38,30,37,35,40,30,42,25,43,56,39,61,35,66,35,71,38,67,40,61,40,33,76,38,71,44,67,47,68,50,67,57,70,63,75,57,78,52,80,48,80,45,80,39,79,36,76,44,73,47,72,51,72,60,74,51,74,48,75,45,75
780.jpeg,8,37,9,48,11,58,14,67,17,76,22,84,29,91,36,96,45,97,54,96,62,93,68,87,74,79,78,69,81,60,83,50,83,40,16,30,21,26,28,25,35,25,41,28,53,28,59,26,66,25,73,26,78,31,46,37,46,44,46,51,46,58,41,63,43,64,46,64,49,64,52,63,23,37,27,34,33,35,37,39,32,40,27,40,57,39,61,35,66,35,70,37,67,40,61,40,38,80,40,76,44,73,47,74,49,73,54,75,56,79,54,83,50,86,47,86,44,86,40,83,39,79,44,77,47,78,50,77,54,79,50,80,47,80,44,80
781.jpeg,7,42,7,52,8,62,10,72,13,81,17,89,24,95,32,98,41,100,51,100,60,98,68,93,73,85,77,77,81,68,83,58,84,48,16,31,21,26,29,24,36,25,43,28,55,29,62,28,69,28,76,31,80,37,48,38,48,46,48,53,47,60,40,66,43,67,46,68,50,67,53,67,23,39,28,36,33,37,37,41,32,41,27,41,58,42,63,39,68,39,72,43,68,44,63,44,34,84,38,80,43,77,46,78,49,78,52,80,55,85,52,88,48,89,45,89,41,88,37,87,36,84,42,81,46,82,48,82,54,85,48,84,45,84,42,84
782.jpeg,10,34,11,44,12,54,14,63,17,71,23,79,30,84,38,89,46,91,55,91,64,87,72,82,77,75,81,67,84,58,86,48,87,38,17,30,22,25,29,24,37,25,44,28,52,29,60,26,68,26,75,28,80,34,47,36,47,44,47,51,46,58,39,60,42,62,46,64,50,63,54,61,25,37,29,36,33,36,38,38,33,38,29,38,58,39,63,38,67,38,71,40,67,41,62,40,34,69,39,68,43,68,47,69,50,68,54,70,59,72,54,75,49,76,46,76,43,75,39,73,36,70,43,70,46,71,50,71,57,71,50,71,46,71,43,71
783.jpeg,9,44,10,54,12,63,15,73,19,81,25,88,33,94,42,96,52,97,62,95,70,92,76,86,81,78,83,70,85,61,85,51,86,42,16,31,20,26,27,24,34,24,41,27,52,27,59,24,67,24,75,26,79,31,48,35,48,39,48,44,49,48,42,57,46,57,50,58,54,57,57,56,24,37,28,34,33,34,38,38,33,39,28,39,58,38,62,34,68,34,72,37,68,38,63,38,38,73,42,68,47,65,50,66,54,65,59,67,63,72,59,76,55,78,51,78,47,78,43,76,40,73,47,69,50,69,54,69,61,72,54,72,51,73,47,72
784.jpeg,5,46,6,56,9,66,11,75,14,84,20,92,28,97,38,99,49,99,61,98,72,95,79,88,84,79,87,70,89,59,89,48,88,37,5,37,8,31,16,30,24,31,32,33,47,31,56,27,65,24,75,26,81,31,41,38,42,45,42,51,43,57,35,64,40,65,45,65,49,64,53,63,14,42,18,39,24,38,30,41,25,42,19,43,55,39,60,35,66,35,72,37,67,39,61,40,30,82,35,78,41,76,45,77,50,76,56,77,61,80,56,84,50,86,45,86,41,86,35,85,33,82,41,79,45,79,50,79,59,80,50,81,45,81,41,81
785.jpeg,10,32,11,42,12,52,14,61,17,70,22,79,30,85,37,90,46,92,56,91,65,87,74,81,80,74,85,65,87,56,89,46,91,35,15,28,20,23,28,22,37,22,45,25,52,26,61,24,70,24,79,26,85,32,47,34,47,42,46,50,45,58,38,60,42,62,46,64,50,62,55,61,24,35,28,34,33,34,37,36,32,36,28,36,59,37,65,36,70,37,74,38,69,39,64,38,35,69,39,68,43,67,46,68,50,68,55,69,60,72,55,77,50,78,46,78,42,78,39,75,37,70,43,70,46,71,50,70,57,72,50,73,46,73,43,72
787.jpeg,7,38,8,47,10,57,12,67,17,75,23,83,32,89,40,93,50,94,59,92,66,87,72,80,76,71,78,62,79,53,80,44,80,35,15,29,20,24,27,22,35,23,42,26,55,27,61,24,67,23,74,24,77,30,48,35,49,41,49,47,49,53,41,58,45,59,49,60,53,59,56,58,24,37,28,35,33,35,37,37,33,38,28,38,58,37,63,36,67,36,71,37,67,38,62,38,34,70,39,67,44,66,48,67,51,66,56,68,61,71,56,76,52,79,48,79,44,78,39,76,36,70,44,69,48,70,51,70,58,71,52,74,48,74,44,73
788.jpeg,10,39,11,49,12,60,14,70,17,79,22,87,29,94,38,97,48,98,58,97,66,93,72,86,77,77,80,68,83,58,84,47,85,36,16,32,20,27,27,25,35,26,41,29,55,28,61,25,69,23,76,25,80,30,48,37,48,45,48,54,48,62,39,63,43,65,48,67,53,65,57,63,24,38,28,37,33,37,38,39,33,40,28,40,58,38,63,36,68,35,72,37,68,39,63,39,32,75,37,73,43,73,47,74,52,73,57,73,63,76,57,80,52,82,47,82,43,82,37,80,34,76,43,75,48,76,52,75,60,76,52,78,47,78,43,78
789.jpeg,12,39,13,49,15,59,18,69,23,78,28,86,35,93,42,97,52,98,61,97,69,92,76,85,81,77,85,67,87,57,88,46,87,36,17,28,21,23,28,22,35,23,41,26,51,27,58,23,66,22,74,23,80,28,47,34,47,39,47,45,47,50,41,57,45,58,48,59,52,58,56,57,24,35,28,32,34,32,39,36,33,38,28,38,58,36,62,32,68,32,72,35,69,37,63,37,38,75,41,69,46,67,49,68,53,66,58,69,62,74,58,80,54,83,50,83,46,83,42,80,41,74,46,71,49,71,53,71,59,74,53,76,50,77,46,77
79.jpeg,9,37,11,47,13,57,15,67,19,76,24,85,31,91,39,96,49,96,59,95,67,91,74,84,79,75,82,65,84,55,86,45,87,33,15,30,20,28,27,28,33,29,40,32,52,31,58,28,65,27,72,26,79,28,47,37,47,43,47,49,48,55,41,60,44,61,48,62,51,61,55,60,22,39,26,36,31,36,36,39,31,41,26,41,57,39,62,35,67,35,72,37,68,40,62,40,34,74,39,72,44,71,48,72,52,71,57,72,62,74,57,79,52,81,48,82,44,81,39,79,36,75,44,74,48,74,52,74,60,74,52,77,48,77,44,77
790.jpeg,6,39,7,49,8,59,11,69,13,79,18,87,25,94,34,97,45,97,55,97,65,95,73,89,77,82,80,73,82,63,84,53,85,43,17,27,23,23,30,23,37,24,43,27,56,28,63,26,69,25,76,27,80,31,49,37,49,43,48,49,48,55,41,60,44,62,48,63,51,62,55,61,24,37,29,35,34,35,39,39,34,40,28,40,58,40,63,37,68,37,72,40,68,42,63,42,31,77,37,72,43,70,47,71,51,71,57,73,62,78,57,84,51,86,47,86,42,86,36,83,34,77,43,74,47,75,51,75,59,78,51,80,47,80,43,80
791.jpeg,7,42,7,53,7,63,8,74,11,84,18,91,26,96,36,99,47,99,58,99,68,95,75,89,80,81,83,72,84,62,84,52,85,42,14,32,19,25,27,22,36,22,44,26,54,26,62,23,70,23,78,27,81,34,49,35,49,42,49,49,49,55,39,60,44,62,48,63,53,62,57,61,24,39,28,38,33,38,38,39,33,40,28,40,58,40,63,39,68,39,72,41,68,42,63,41,33,77,38,73,44,72,48,73,53,72,58,74,63,77,58,82,53,83,48,83,43,83,38,81,35,77,44,74,48,75,53,74,61,77,53,79,48,79,44,79
792.jpeg,15,37,14,46,15,56,16,66,17,76,21,85,26,92,33,97,42,98,53,97,64,96,76,93,84,87,90,78,93,67,96,56,97,44,17,25,21,21,27,21,33,22,39,26,55,29,63,26,71,26,79,29,85,33,46,36,45,43,44,50,42,57,35,62,39,64,43,66,48,65,53,64,22,36,26,33,32,34,37,38,31,39,25,39,59,41,64,37,71,38,76,42,71,44,64,43,29,77,34,75,40,74,43,75,48,75,54,77,61,80,54,84,47,86,43,86,39,85,34,83,31,78,40,79,43,79,48,79,59,80,47,80,43,80,39,79
